data_source,sttsAccmlTrgtYr,areaNm,sexNm,rchnAggr,isuKindNm,joinCnt,joinRto,taxPrqlYn,pymtMthNm,offrTyNm,yerUnitPymtTerm
국민보험가입현황,2020,대전,남자,10대,질병,3462,2.2,,,,
국민보험가입현황,2020,인천,여자,10대,변액,1584,1.1,,,,
국민보험가입현황,2020,광주,남자,10대,연금,2261,2.6,,,,
국민보험가입현황,2020,광주,여자,10대,연금,1947,2.5,,,,
국민보험가입현황,2020,광주,남자,10대,종신,4263,5.4,,,,
국민보험가입현황,2020,광주,여자,10대,종신,3659,5,,,,
국민보험가입현황,2020,광주,남자,10대,정기,125,.2,,,,
국민보험가입현황,2020,광주,여자,10대,정기,111,.2,,,,
국민보험가입현황,2020,광주,남자,10대,상해,628,1.2,,,,
국민보험가입현황,2020,광주,여자,10대,상해,548,1.1,,,,
국민보험가입현황,2020,광주,남자,10대,질병,5714,3.1,,,,
국민보험가입현황,2020,광주,여자,10대,질병,5330,3.4,,,,
국민보험가입현황,2020,광주,남자,10대,건강,2132,2.9,,,,
국민보험가입현황,2020,광주,여자,10대,건강,1964,2.9,,,,
국민보험가입현황,2020,광주,남자,10대,암,1698,2.1,,,,
국민보험가입현황,2020,광주,여자,10대,암,1663,2.3,,,,
국민보험가입현황,2020,광주,남자,10대,변액,1660,1.9,,,,
국민보험가입현황,2020,광주,여자,10대,변액,1360,1.7,,,,
국민보험가입현황,2020,대전,남자,10대,연금,1629,2.1,,,,
국민보험가입현황,2020,대전,여자,10대,연금,1398,2,,,,
국민보험가입현황,2020,대전,남자,10대,종신,3718,5.1,,,,
국민보험가입현황,2020,대전,여자,10대,종신,3064,4.5,,,,
국민보험가입현황,2020,대전,남자,10대,상해,461,.9,,,,
국민보험가입현황,2020,대전,여자,10대,상해,354,.8,,,,
국민보험가입현황,2020,경북,남자,10세 미만,암,407,.5,,,,
국민보험가입현황,2020,경북,여자,10세 미만,건강,444,.6,,,,
국민보험가입현황,2020,광주,남자,10세 미만,암,318,.7,,,,
국민보험가입현황,2020,광주,여자,10세 미만,암,314,.7,,,,
국민보험가입현황,2020,대전,남자,10세 미만,상해,39,.1,,,,
국민보험가입현황,2020,대전,여자,10세 미만,상해,38,.1,,,,
국민보험가입현황,2020,대전,남자,10세 미만,질병,1100,.7,,,,
국민보험가입현황,2020,대전,여자,10세 미만,질병,988,.7,,,,
국민보험가입현황,2020,대전,남자,10세 미만,건강,430,.9,,,,
국민보험가입현황,2020,대전,여자,10세 미만,건강,380,.8,,,,
국민보험가입현황,2020,대전,남자,10세 미만,암,299,.6,,,,
국민보험가입현황,2020,대전,여자,10세 미만,암,304,.7,,,,
국민보험가입현황,2020,울산,남자,10세 미만,상해,44,.1,,,,
국민보험가입현황,2020,울산,여자,10세 미만,상해,32,.1,,,,
국민보험가입현황,2020,울산,남자,10세 미만,질병,1126,.8,,,,
국민보험가입현황,2020,울산,여자,10세 미만,질병,1005,.9,,,,
국민보험가입현황,2020,울산,남자,10세 미만,건강,387,.9,,,,
국민보험가입현황,2020,울산,여자,10세 미만,건강,310,.7,,,,
국민보험가입현황,2020,울산,남자,10세 미만,암,231,.5,,,,
국민보험가입현황,2020,울산,여자,10세 미만,암,240,.6,,,,
국민보험가입현황,2020,경기,남자,10세 미만,상해,494,.2,,,,
국민보험가입현황,2020,경기,여자,10세 미만,상해,442,.1,,,,
국민보험가입현황,2020,경기,남자,10세 미만,질병,10291,.7,,,,
국민보험가입현황,2020,경기,여자,10세 미만,질병,9357,.7,,,,
국민보험가입현황,2020,경기,남자,10세 미만,건강,3183,.7,,,,
국민보험가입현황,2020,광주,여자,10세 미만,건강,392,.8,,,,
국민보험가입현황,2020,인천,여자,20대,변액,17063,7.5,,,,
국민보험가입현황,2020,대구,여자,10세 미만,질병,1445,.7,,,,
국민보험가입현황,2020,대구,남자,10세 미만,건강,375,.5,,,,
국민보험가입현황,2020,대구,여자,10세 미만,건강,354,.5,,,,
국민보험가입현황,2020,대구,남자,10세 미만,암,361,.5,,,,
국민보험가입현황,2020,대구,여자,10세 미만,암,368,.5,,,,
국민보험가입현황,2020,인천,남자,10세 미만,상해,94,.1,,,,
국민보험가입현황,2020,인천,여자,10세 미만,상해,84,.1,,,,
국민보험가입현황,2020,인천,남자,10세 미만,질병,2543,.8,,,,
국민보험가입현황,2020,인천,여자,10세 미만,질병,2409,.9,,,,
국민보험가입현황,2020,세종/기타,여자,10대,정기,37,.1,,,,
국민보험가입현황,2020,대구,남자,20대,종신,50536,23.7,,,,
국민보험가입현황,2020,대구,여자,20대,종신,41152,22.4,,,,
국민보험가입현황,2020,인천,남자,10세 미만,건강,859,.9,,,,
국민보험가입현황,2020,인천,여자,10세 미만,건강,812,.9,,,,
국민보험가입현황,2020,인천,남자,10세 미만,암,653,.7,,,,
국민보험가입현황,2020,인천,여자,10세 미만,암,660,.8,,,,
국민보험가입현황,2020,광주,남자,10세 미만,상해,43,.1,,,,
국민보험가입현황,2020,광주,여자,10세 미만,상해,46,.1,,,,
국민보험가입현황,2020,광주,남자,10세 미만,질병,1663,.8,,,,
국민보험가입현황,2020,광주,여자,10세 미만,질병,1610,.8,,,,
국민보험가입현황,2020,광주,남자,10세 미만,건강,496,1,,,,
국민보험가입현황,2020,인천,여자,20대,암,20017,10.1,,,,
국민보험가입현황,2020,인천,남자,20대,변액,19334,7.7,,,,
국민보험가입현황,2020,경기,여자,10세 미만,건강,2857,.6,,,,
국민보험가입현황,2020,경기,남자,10세 미만,암,2699,.6,,,,
국민보험가입현황,2020,경기,여자,10세 미만,암,2529,.6,,,,
국민보험가입현황,2020,전북,여자,10세 미만,상해,81,.2,,,,
국민보험가입현황,2020,전북,남자,10세 미만,질병,1404,.9,,,,
국민보험가입현황,2020,전북,여자,10세 미만,질병,1388,.9,,,,
국민보험가입현황,2020,전북,남자,10세 미만,건강,472,.9,,,,
국민보험가입현황,2020,전북,여자,10세 미만,건강,459,.9,,,,
국민보험가입현황,2020,전북,남자,10세 미만,암,357,.7,,,,
국민보험가입현황,2020,전북,여자,10세 미만,암,361,.7,,,,
국민보험가입현황,2020,전남,남자,10세 미만,상해,70,.2,,,,
국민보험가입현황,2020,전남,여자,10세 미만,상해,46,.1,,,,
국민보험가입현황,2020,전남,남자,10세 미만,질병,1943,.7,,,,
국민보험가입현황,2020,전남,여자,10세 미만,질병,1784,.7,,,,
국민보험가입현황,2020,전남,남자,10세 미만,건강,640,1.1,,,,
국민보험가입현황,2020,전남,여자,10세 미만,건강,617,1.1,,,,
국민보험가입현황,2020,대전,여자,20대,질병,21932,14.9,,,,
국민보험가입현황,2020,대전,남자,20대,건강,5823,5.7,,,,
국민보험가입현황,2020,경남,남자,20대,정기,4569,2.3,,,,
국민보험가입현황,2020,전남,남자,10세 미만,암,296,.6,,,,
국민보험가입현황,2020,전남,여자,10세 미만,암,287,.6,,,,
국민보험가입현황,2020,경북,남자,10세 미만,상해,33,.1,,,,
국민보험가입현황,2020,경북,여자,10세 미만,상해,41,.1,,,,
국민보험가입현황,2020,경북,남자,10세 미만,질병,1759,.7,,,,
국민보험가입현황,2020,경북,여자,10세 미만,질병,1584,.7,,,,
국민보험가입현황,2020,경북,남자,10세 미만,건강,521,.7,,,,
국민보험가입현황,2020,전북,남자,10세 미만,상해,58,.1,,,,
국민보험가입현황,2020,충남,여자,10세 미만,암,422,.6,,,,
국민보험가입현황,2020,강원,남자,10세 미만,상해,45,.1,,,,
국민보험가입현황,2020,강원,여자,10세 미만,상해,30,.1,,,,
국민보험가입현황,2020,강원,남자,10세 미만,질병,1197,1,,,,
국민보험가입현황,2020,강원,여자,10세 미만,질병,1196,1,,,,
국민보험가입현황,2020,강원,남자,10세 미만,건강,327,.7,,,,
국민보험가입현황,2020,강원,여자,10세 미만,건강,330,.8,,,,
국민보험가입현황,2020,강원,남자,10세 미만,암,392,.8,,,,
국민보험가입현황,2020,강원,여자,10세 미만,암,363,.9,,,,
국민보험가입현황,2020,충북,남자,10세 미만,상해,32,.1,,,,
국민보험가입현황,2020,충북,여자,10세 미만,상해,28,.1,,,,
국민보험가입현황,2020,충북,남자,10세 미만,질병,1030,.7,,,,
국민보험가입현황,2020,충북,여자,10세 미만,질병,1014,.7,,,,
국민보험가입현황,2020,충북,남자,10세 미만,건강,504,1,,,,
국민보험가입현황,2020,충북,여자,10세 미만,건강,423,.9,,,,
국민보험가입현황,2020,충북,남자,10세 미만,암,297,.6,,,,
국민보험가입현황,2020,충북,여자,10세 미만,암,275,.6,,,,
국민보험가입현황,2020,충남,남자,10세 미만,상해,44,.1,,,,
국민보험가입현황,2020,충남,여자,10세 미만,상해,65,.1,,,,
국민보험가입현황,2020,충남,남자,10세 미만,질병,1583,.7,,,,
국민보험가입현황,2020,충남,여자,10세 미만,질병,1556,.7,,,,
국민보험가입현황,2020,충남,남자,10세 미만,건강,608,.9,,,,
국민보험가입현황,2020,충남,여자,10세 미만,건강,571,.9,,,,
국민보험가입현황,2020,충남,남자,10세 미만,암,397,.6,,,,
국민보험가입현황,2020,경기,여자,10대,종신,23657,3.5,,,,
국민보험가입현황,2020,경기,남자,10대,정기,684,.2,,,,
국민보험가입현황,2020,제주,남자,10대,질병,2021,3.2,,,,
국민보험가입현황,2020,제주,여자,10대,질병,1981,3.7,,,,
국민보험가입현황,2020,제주,남자,10대,건강,1385,4.2,,,,
국민보험가입현황,2020,제주,여자,10대,건강,1237,4.1,,,,
국민보험가입현황,2020,제주,남자,10대,암,586,1.8,,,,
국민보험가입현황,2020,제주,여자,10대,암,598,1.9,,,,
국민보험가입현황,2020,제주,남자,10대,변액,810,1.8,,,,
국민보험가입현황,2020,제주,여자,10대,변액,623,1.6,,,,
국민보험가입현황,2020,세종/기타,남자,10대,연금,814,1,,,,
국민보험가입현황,2020,세종/기타,여자,10대,연금,754,.9,,,,
국민보험가입현황,2020,세종/기타,남자,10대,종신,1996,3.8,,,,
국민보험가입현황,2020,세종/기타,여자,10대,종신,1691,3,,,,
국민보험가입현황,2020,세종/기타,남자,10대,상해,150,.6,,,,
국민보험가입현황,2020,세종/기타,여자,10대,상해,140,.6,,,,
국민보험가입현황,2020,세종/기타,남자,10대,질병,1920,1.4,,,,
국민보험가입현황,2020,세종/기타,여자,10대,질병,2063,1.8,,,,
국민보험가입현황,2020,세종/기타,남자,10대,건강,590,2.2,,,,
국민보험가입현황,2020,세종/기타,여자,10대,건강,550,2.1,,,,
국민보험가입현황,2020,세종/기타,남자,10대,암,612,1.1,,,,
국민보험가입현황,2020,세종/기타,여자,10대,암,770,1.2,,,,
국민보험가입현황,2020,세종/기타,남자,10대,변액,783,1,,,,
국민보험가입현황,2020,대전,여자,30대,정기,3570,4.3,,,,
국민보험가입현황,2020,대전,남자,30대,상해,6959,8.2,,,,
국민보험가입현황,2020,제주,여자,10대,상해,153,.7,,,,
국민보험가입현황,2020,대구,남자,10대,건강,1724,1.7,,,,
국민보험가입현황,2020,부산,남자,10대,종신,8127,6,,,,
국민보험가입현황,2020,부산,여자,10대,종신,6377,5.1,,,,
국민보험가입현황,2020,부산,남자,10대,정기,191,.2,,,,
국민보험가입현황,2020,부산,여자,10대,정기,149,.2,,,,
국민보험가입현황,2020,부산,남자,10대,상해,981,1.1,,,,
국민보험가입현황,2020,부산,여자,10대,상해,708,.9,,,,
국민보험가입현황,2020,부산,남자,10대,질병,8696,3.4,,,,
국민보험가입현황,2020,부산,여자,10대,질병,8253,3.7,,,,
국민보험가입현황,2020,부산,남자,10대,건강,2651,2.2,,,,
국민보험가입현황,2020,부산,여자,10대,건강,2371,2.1,,,,
국민보험가입현황,2020,부산,남자,10대,암,3320,2.6,,,,
국민보험가입현황,2020,부산,남자,10대,변액,3220,2.2,,,,
국민보험가입현황,2020,부산,여자,10대,변액,2497,1.8,,,,
국민보험가입현황,2020,대구,남자,10대,연금,2920,2.4,,,,
국민보험가입현황,2020,대구,여자,10대,연금,2312,2.1,,,,
국민보험가입현황,2020,대구,남자,10대,종신,6389,5.2,,,,
국민보험가입현황,2020,대구,여자,10대,종신,4872,4.5,,,,
국민보험가입현황,2020,대구,남자,10대,정기,164,.2,,,,
국민보험가입현황,2020,대구,여자,10대,정기,116,.2,,,,
국민보험가입현황,2020,대구,남자,10대,상해,627,.7,,,,
국민보험가입현황,2020,대구,여자,10대,상해,478,.7,,,,
국민보험가입현황,2020,대구,남자,10대,질병,5755,2.1,,,,
국민보험가입현황,2020,대구,여자,10대,질병,5471,2.5,,,,
국민보험가입현황,2020,대전,여자,30대,상해,7079,8.8,,,,
국민보험가입현황,2020,충북,여자,30대,변액,16430,14,,,,
국민보험가입현황,2020,세종/기타,여자,10대,변액,709,.9,,,,
국민보험가입현황,2020,부산,여자,20대,상해,7048,4.7,,,,
국민보험가입현황,2020,부산,남자,20대,질병,49856,14.9,,,,
국민보험가입현황,2020,부산,여자,20대,질병,52992,17.6,,,,
국민보험가입현황,2020,부산,남자,20대,건강,11551,5.6,,,,
국민보험가입현황,2020,부산,여자,20대,건강,11012,5.8,,,,
국민보험가입현황,2020,부산,남자,20대,암,21041,9.3,,,,
국민보험가입현황,2020,부산,여자,20대,암,22331,10.8,,,,
국민보험가입현황,2020,부산,남자,20대,변액,31450,11.6,,,,
국민보험가입현황,2020,부산,여자,20대,변액,25579,10.3,,,,
국민보험가입현황,2020,대구,남자,20대,연금,10123,5.9,,,,
국민보험가입현황,2020,대구,여자,20대,연금,10608,7,,,,
국민보험가입현황,2020,대구,남자,20대,정기,3347,2.1,,,,
국민보험가입현황,2020,대구,여자,20대,정기,2786,2.1,,,,
국민보험가입현황,2020,대구,남자,20대,상해,5922,4.4,,,,
국민보험가입현황,2020,대구,여자,20대,상해,4935,4.4,,,,
국민보험가입현황,2020,대구,남자,20대,질병,36182,13.3,,,,
국민보험가입현황,2020,대구,여자,20대,질병,36204,15.4,,,,
국민보험가입현황,2020,대구,남자,20대,건강,7926,4.9,,,,
국민보험가입현황,2020,대구,여자,20대,건강,7089,4.9,,,,
국민보험가입현황,2020,대구,남자,20대,암,12972,6.9,,,,
국민보험가입현황,2020,대구,여자,20대,암,13223,7.9,,,,
국민보험가입현황,2020,대구,남자,20대,변액,24218,11.5,,,,
국민보험가입현황,2020,대구,여자,20대,변액,18624,10.3,,,,
국민보험가입현황,2020,부산,남자,20대,상해,8013,4.8,,,,
국민보험가입현황,2020,부산,여자,20대,정기,3665,2,,,,
국민보험가입현황,2020,서울,남자,20대,연금,41999,5.8,,,,
국민보험가입현황,2020,서울,여자,20대,연금,55027,7.1,,,,
국민보험가입현황,2020,서울,남자,20대,종신,171264,19.7,,,,
국민보험가입현황,2020,서울,여자,20대,종신,163901,18.1,,,,
국민보험가입현황,2020,서울,남자,20대,정기,12430,2.1,,,,
국민보험가입현황,2020,서울,여자,20대,정기,12004,1.9,,,,
국민보험가입현황,2020,서울,남자,20대,상해,22148,4.2,,,,
국민보험가입현황,2020,서울,여자,20대,상해,21059,3.9,,,,
국민보험가입현황,2020,충남,남자,30대,연금,22201,13.4,,,,
국민보험가입현황,2020,충남,여자,30대,연금,18961,13.3,,,,
국민보험가입현황,2020,서울,남자,20대,질병,140271,13.2,,,,
국민보험가입현황,2020,서울,여자,20대,질병,160076,14.1,,,,
국민보험가입현황,2020,서울,남자,20대,건강,28983,4.4,,,,
국민보험가입현황,2020,서울,여자,20대,건강,29858,4.3,,,,
국민보험가입현황,2020,서울,남자,20대,암,52569,7.2,,,,
국민보험가입현황,2020,서울,여자,20대,암,59330,7.6,,,,
국민보험가입현황,2020,서울,남자,20대,변액,79036,9.1,,,,
국민보험가입현황,2020,서울,여자,20대,변액,72116,8,,,,
국민보험가입현황,2020,부산,남자,20대,연금,11157,5,,,,
국민보험가입현황,2020,부산,여자,20대,연금,12596,6,,,,
국민보험가입현황,2020,부산,남자,20대,종신,69279,25.8,,,,
국민보험가입현황,2020,부산,여자,20대,종신,59025,24.1,,,,
